,date,lending_rate,borrowing_rate,utilization,total_liquidity,total_variable_debt
12045,2026-03-17 22:00:00+00:00,2.1258842013567186e-06,3.424014459125216e-06,0.6638412,3351105423974447.0,2545015217029330.0
12046,2026-03-17 23:00:00+00:00,2.106709174938059e-06,3.4085374858765016e-06,0.66046969,3359067220723443.0,2538983946964624.0
12047,2026-03-18 00:00:00+00:00,2.2273910232164696e-06,3.50480692506494e-06,0.68106228,3257990685733144.0,2539324915580130.0
12048,2026-03-18 01:00:00+00:00,2.102560089068927e-06,3.4051793046973037e-06,0.65976332,3364171229144192.0,2539996422700611.0
12049,2026-03-18 02:00:00+00:00,2.1050323987332647e-06,3.4071807503570274e-06,0.66016682,3359119060882331.0,2538026913240768.0
12050,2026-03-18 03:00:00+00:00,2.11470616904076e-06,3.4150007188738883e-06,0.66187949,3356473215683915.0,2542037778405842.0
12051,2026-03-18 04:00:00+00:00,2.1180796063442016e-06,3.4177235031437937e-06,0.6624603,3353616314857827.0,2542102615659471.0
12052,2026-03-18 05:00:00+00:00,2.117728946005616e-06,3.4174406046846284e-06,0.66236605,3349685009511546.0,2539191571447168.0
12053,2026-03-18 06:00:00+00:00,2.1195528862209896e-06,3.4189119593644383e-06,0.66269116,3349860412882930.0,2540405824798473.0
12054,2026-03-18 07:00:00+00:00,2.1111430869260757e-06,3.4121225167051196e-06,0.66125096,3358138944850264.0,2541064084094895.0
12055,2026-03-18 08:00:00+00:00,2.117846257989975e-06,3.4175352044488297e-06,0.66244975,3358041295262886.0,2545031309159472.0
12056,2026-03-18 09:00:00+00:00,2.1187136271090683e-06,3.418234968146883e-06,0.66259751,3357192105424497.0,2544975786179518.0
12057,2026-03-18 10:00:00+00:00,2.0990905601769782e-06,3.402368661014149e-06,0.65908779,3358436024067501.0,2534021962604996.0
12058,2026-03-18 11:00:00+00:00,2.101765467276267e-06,3.404535833832949e-06,0.65954951,3356133039142075.0,2534061809001946.0
12059,2026-03-18 12:00:00+00:00,2.1085366935261458e-06,3.4100156372804664e-06,0.66070643,3349503359824300.0,2533573475688547.0
12060,2026-03-18 13:00:00+00:00,2.1115665376297778e-06,3.4124647667642353e-06,0.66123933,3347580424554328.0,2534095211950991.0
12061,2026-03-18 14:00:00+00:00,2.108984969294993e-06,3.4103781044280157e-06,0.66078932,3349322742588729.0,2533748921971959.0
12062,2026-03-18 15:00:00+00:00,2.3573121628481325e-06,3.605574851965023e-06,0.70262183,3143322219882805.0,2529128313322579.0
12063,2026-03-18 16:00:00+00:00,2.357862380197415e-06,3.6059956132661563e-06,0.70270269,3143386198463977.0,2529436727002443.0
12064,2026-03-18 17:00:00+00:00,2.447960356917488e-06,3.6742453449196123e-06,0.71798353,3148830463281009.0,2581388847327075.0
12065,2026-03-18 18:00:00+00:00,2.454156976619508e-06,3.678892803343108e-06,0.7190053,3146791823854512.0,2583150003698101.0
12066,2026-03-18 19:00:00+00:00,2.462254620946163e-06,3.6849572035319055e-06,0.72033037,3142905294439690.0,2584529818665007.0
12067,2026-03-18 20:00:00+00:00,2.4612943960429256e-06,3.684238605674782e-06,0.72017085,3143132607660802.0,2584201810375855.0
12068,2026-03-18 21:00:00+00:00,2.4328842068264667e-06,3.662913517123401e-06,0.7155854,3167569439683065.0,2587285573309491.0
12069,2026-03-18 22:00:00+00:00,2.3381356512582107e-06,3.5908792070726524e-06,0.69953331,3168765159610482.0,2537285329077560.0
12070,2026-03-18 23:00:00+00:00,2.338681280707712e-06,3.5912981715497643e-06,0.69961945,3168286839354025.0,2537232647422099.0
12071,2026-03-19 00:00:00+00:00,2.482424547026403e-06,3.700020015425004e-06,0.72310364,3060830269549660.0,2533943611391536.0
12072,2026-03-19 01:00:00+00:00,2.3093503860932068e-06,3.5687067262397517e-06,0.69458747,3169229348943800.0,2521962453194448.0
12073,2026-03-19 02:00:00+00:00,2.3015863162211625e-06,3.562702709851034e-06,0.69318872,3161617241793545.0,2512261760169076.0
12074,2026-03-19 03:00:00+00:00,2.294271859276554e-06,3.5570370163402625e-06,0.69196825,3167247809841169.0,2512308460624800.0
12075,2026-03-19 04:00:00+00:00,2.2983295946401554e-06,3.5601811602764073e-06,0.69269063,3170082990109988.0,2516569668232834.0
12076,2026-03-19 05:00:00+00:00,2.2948894214654436e-06,3.5575156786656486e-06,0.69211469,3172553707356178.0,2516462892205469.0
12077,2026-03-19 06:00:00+00:00,2.2930671864625675e-06,3.5561029858622497e-06,0.69180618,3173446873183924.0,2516111003365511.0
12078,2026-03-19 07:00:00+00:00,2.2865447759254508e-06,3.551041851764381e-06,0.69071363,3178190110992373.0,2515928792182812.0
12079,2026-03-19 08:00:00+00:00,2.267782482917814e-06,3.5364426608688185e-06,0.68757155,3192618858100764.0,2515872357570337.0
12080,2026-03-19 09:00:00+00:00,2.270326522020165e-06,3.5384257389510993e-06,0.68800004,3191006546294116.0,2516140197708548.0
12081,2026-03-19 10:00:00+00:00,2.2779559956808796e-06,3.544366259175238e-06,0.68928593,3186237623482775.0,2516964830070327.0
12082,2026-03-19 11:00:00+00:00,2.3207104844986542e-06,3.577473607849018e-06,0.69642217,3155294348845274.0,2518162504983422.0
12083,2026-03-19 12:00:00+00:00,2.3182314881777583e-06,3.575562355658253e-06,0.69600289,3155643339910948.0,2517091448246447.0
12084,2026-03-19 13:00:00+00:00,2.316473476297427e-06,3.5742063470523685e-06,0.69570181,3155934460753043.0,2516352861015916.0
12085,2026-03-19 14:00:00+00:00,2.3161535432354875e-06,3.5739595212136526e-06,0.69564248,3155486245552680.0,2515862779725941.0
12086,2026-03-19 15:00:00+00:00,2.306592689124968e-06,3.5665754069781907e-06,0.69400412,3156731856301318.0,2511566196312287.0
12087,2026-03-19 16:00:00+00:00,2.302574438164576e-06,3.5634674495407855e-06,0.69329673,3155032260473020.0,2508163438162074.0
12088,2026-03-19 17:00:00+00:00,2.3035921850673584e-06,3.5642549041113143e-06,0.69346285,3153913089215927.0,2507920924195182.0
12089,2026-03-19 18:00:00+00:00,2.3022739954410566e-06,3.5632349597098313e-06,0.69324309,3154941860747876.0,2507949567349255.0
12090,2026-03-19 19:00:00+00:00,2.3392660272820174e-06,3.5917474310342045e-06,0.69938237,3126256307860055.0,2507265890709814.0
12091,2026-03-19 20:00:00+00:00,2.3365376602591555e-06,3.589652210243254e-06,0.69893339,3128854637554883.0,2507687261780064.0
12092,2026-03-19 21:00:00+00:00,2.335455445651262e-06,3.5888207960930126e-06,0.69875492,3129880615376625.0,2507854240033912.0
12093,2026-03-19 22:00:00+00:00,2.3938516129213286e-06,3.6334115630125513e-06,0.70870058,3128610716269388.0,2538093348087275.0
12094,2026-03-19 23:00:00+00:00,2.383280707492389e-06,3.625380375070246e-06,0.706906,3128573385252804.0,2532461308502075.0
12095,2026-03-20 00:00:00+00:00,2.5160786602153243e-06,3.7250163032714485e-06,0.72848567,3034004201092158.0,2531092109242861.0
12096,2026-03-20 01:00:00+00:00,2.3513189917941186e-06,3.600988539476449e-06,0.70160321,3147526032413184.0,2529186912224136.0
12097,2026-03-20 02:00:00+00:00,2.29942127759643e-06,3.5610267531509703e-06,0.69268299,3147276494684457.0,2500946657293065.0
12098,2026-03-20 03:00:00+00:00,2.302825072576353e-06,3.563661458254338e-06,0.69325383,3145204402732270.0,2501315178331463.0
12099,2026-03-20 04:00:00+00:00,2.3081378035188225e-06,3.5677698891748957e-06,0.69314768,3141503519639287.0,2498426484288239.0
12100,2026-03-20 05:00:00+00:00,2.3202113264756306e-06,3.5770889632345408e-06,0.69620958,3140171758900939.0,2507127071961451.0
12101,2026-03-20 06:00:00+00:00,2.3177612011819323e-06,3.575199758966413e-06,0.69580377,3142305338878073.0,2507346148449928.0
12102,2026-03-20 07:00:00+00:00,2.3156796015698157e-06,3.5735939273754788e-06,0.69545837,3144073552424148.0,2507498313171154.0
12103,2026-03-20 08:00:00+00:00,2.3065907045438377e-06,3.5665739735894416e-06,0.69388346,3143122643178673.0,2501897019913454.0
12104,2026-03-20 09:00:00+00:00,2.3194732210978816e-06,3.5765199283760202e-06,0.6960977,3142519713502693.0,2508446111484613.0
12105,2026-03-20 10:00:00+00:00,2.3172008194028393e-06,3.5747675406462557e-06,0.69569484,3141121208681316.0,2506216134765056.0
12106,2026-03-20 11:00:00+00:00,2.321362476363885e-06,3.5779762225031124e-06,0.6964017,3140030251965909.0,2507685556808232.0
12107,2026-03-20 12:00:00+00:00,2.316941785247318e-06,3.574567738306772e-06,0.69563774,3139719849083188.0,2505079962484855.0
12108,2026-03-20 13:00:00+00:00,2.321878196498058e-06,3.5783736569274054e-06,0.69648262,3138661866112616.0,2507004852128219.0
12109,2026-03-20 14:00:00+00:00,2.3618127788315343e-06,3.6090151336960466e-06,0.70333943,3141035763997361.0,2530204771575906.0
12110,2026-03-20 15:00:00+00:00,2.3613672939600252e-06,3.6086747534117136e-06,0.70319657,3140792192678503.0,2529593834319273.0
12111,2026-03-20 16:00:00+00:00,2.3657185708548293e-06,3.6119980668264817e-06,0.70399932,3140474723008523.0,2531900793175555.0
12112,2026-03-20 17:00:00+00:00,2.3644432994656913e-06,3.6110244107658013e-06,0.70375894,3137526278292501.0,2529080154626300.0
12113,2026-03-20 18:00:00+00:00,2.377997139207242e-06,3.621359472237504e-06,0.70605949,3136765308014125.0,2535770008542207.0
12114,2026-03-20 19:00:00+00:00,2.3781711427980385e-06,3.621491962656343e-06,0.70608725,3136601628404888.0,2535750765800232.0
12115,2026-03-20 20:00:00+00:00,2.378145299599573e-06,3.621472286511341e-06,0.70608084,3136463335869781.0,2535641858997302.0
12116,2026-03-20 21:00:00+00:00,2.3787644348914403e-06,3.6219436656746375e-06,0.70618911,3136977113678641.0,2536352887822715.0
12117,2026-03-20 22:00:00+00:00,2.3870057832374624e-06,3.628212488366406e-06,0.70754382,3131106800122726.0,2536458956455842.0
12118,2026-03-20 23:00:00+00:00,2.3584627431581186e-06,3.6064546836824097e-06,0.70274843,3140602642272584.0,2528126723704838.0
12119,2026-03-21 00:00:00+00:00,2.5103792516056463e-06,3.720794968293696e-06,0.72752446,3033656232813203.0,2528140367270550.0
12120,2026-03-21 01:00:00+00:00,2.3586522702170194e-06,3.60659958947772e-06,0.70285118,3140505575955703.0,2528399362437591.0
12121,2026-03-21 02:00:00+00:00,2.3590178688132836e-06,3.6068790948319442e-06,0.70284381,3140629268321138.0,2528472479369160.0
12122,2026-03-21 03:00:00+00:00,2.3549289790796028e-06,3.603751829894762e-06,0.70215547,3141191627338410.0,2526712959933066.0
12123,2026-03-21 04:00:00+00:00,2.3544140912779016e-06,3.603357842689766e-06,0.70402143,3141028961595430.0,2532470407928029.0
12124,2026-03-21 05:00:00+00:00,2.3560571827256354e-06,3.6046149828487593e-06,0.70240114,3139817871939776.0,2526539024031576.0
12125,2026-03-21 06:00:00+00:00,2.3565076402271204e-06,3.6049595538536753e-06,0.70241007,3139537309527301.0,2526379384309862.0
12126,2026-03-21 07:00:00+00:00,2.356863365832845e-06,3.605231637624581e-06,0.70246848,3139335312327935.0,2526428748258422.0
12127,2026-03-21 08:00:00+00:00,2.356997536781486e-06,3.605334255747623e-06,0.70248984,3139240468806520.0,2526439791620614.0
12128,2026-03-21 09:00:00+00:00,2.3566502802968646e-06,3.605068656899453e-06,0.70243178,3139505180168910.0,2526451993142414.0
12129,2026-03-21 10:00:00+00:00,2.35710192158531e-06,3.605414089746671e-06,0.70250616,3139246733078800.0,2526509089037438.0
12130,2026-03-21 11:00:00+00:00,2.3564309397409888e-06,3.6049008836721748e-06,0.70251003,3139764153902404.0,2526898229883538.0
12131,2026-03-21 12:00:00+00:00,2.356473126682349e-06,3.604933153019867e-06,0.70240064,3139701161326668.0,2526519080069432.0
12132,2026-03-21 13:00:00+00:00,2.3592933915240693e-06,3.6070897257928873e-06,0.70288425,3140095610038303.0,2528324230303124.0
12133,2026-03-21 14:00:00+00:00,2.3632182537973847e-06,3.610088833835239e-06,0.7035309,3137195490743269.0,2528323534515445.0
12134,2026-03-21 15:00:00+00:00,2.3669403011778436e-06,3.612930656537505e-06,0.70415199,3135543134645751.0,2529117626874665.0
12135,2026-03-21 16:00:00+00:00,2.3664353875385732e-06,3.612545279287265e-06,0.70406815,3135937431504458.0,2529141168052528.0
12136,2026-03-21 17:00:00+00:00,2.368875207858325e-06,3.6144070889791844e-06,0.70448002,3135543488591027.0,2530165063724098.0
12137,2026-03-21 18:00:00+00:00,2.3691561588450137e-06,3.6146214178765086e-06,0.70452275,3135653275963011.0,2530385612206159.0
12138,2026-03-21 19:00:00+00:00,2.3690856990593366e-06,3.6145676657943615e-06,0.70448905,3135831472746342.0,2530414663111889.0
12139,2026-03-21 20:00:00+00:00,2.368148870076253e-06,3.6138529244311166e-06,0.70435614,3135836168900552.0,2530009934394682.0
12140,2026-03-21 21:00:00+00:00,2.37040212615822e-06,3.615571789765167e-06,0.70472699,3134231735015252.0,2530051708275899.0
12141,2026-03-21 22:00:00+00:00,2.370351465008622e-06,3.6155331524735244e-06,0.70471783,3134272502976460.0,2530056978834789.0
12142,2026-03-21 23:00:00+00:00,2.404749831580066e-06,3.6416728896632298e-06,0.71050147,3127294896315807.0,2543239823160627.0
12143,2026-03-22 00:00:00+00:00,2.555451344294779e-06,3.7540485699302597e-06,0.73490553,3025068150124058.0,2544441690231287.0
12144,2026-03-22 01:00:00+00:00,2.401274298532733e-06,3.6390402961897746e-06,0.70984117,3130670983743361.0,2543591246271015.0
12145,2026-03-22 02:00:00+00:00,2.402938787277212e-06,3.6403013247361447e-06,0.71026994,3129087331612528.0,2543818084145525.0
12146,2026-03-22 03:00:00+00:00,2.402405200341446e-06,3.6398971189029668e-06,0.71012261,3130116978600890.0,2544097275019281.0
12147,2026-03-22 04:00:00+00:00,2.3979937177601614e-06,3.636553654279292e-06,0.70937369,3129910057692810.0,2541613889046596.0
12148,2026-03-22 05:00:00+00:00,2.379443701241255e-06,3.6224607037802392e-06,0.70634406,3143977944280921.0,2542079192031404.0
12149,2026-03-22 06:00:00+00:00,2.3786287817071286e-06,3.6218403345242124e-06,0.70619249,3143986580022641.0,2541617543681746.0
12150,2026-03-22 07:00:00+00:00,2.397284521131644e-06,3.6360158600412297e-06,0.70925762,3130748346833586.0,2541874823195619.0
12151,2026-03-22 08:00:00+00:00,2.389842134742196e-06,3.630367415252694e-06,0.7080335,3135837565330161.0,2541653542855902.0
12152,2026-03-22 09:00:00+00:00,2.3856286083601018e-06,3.6271656331603666e-06,0.70734025,3138831577629284.0,2541607948957509.0
12153,2026-03-22 10:00:00+00:00,2.3997653397619024e-06,3.637896653157801e-06,0.70974927,3140752316485466.0,2550541662892294.0
12154,2026-03-22 11:00:00+00:00,2.4018713234219525e-06,3.639492588102779e-06,0.71001185,3138903973623384.0,2550063790426161.0
12155,2026-03-22 12:00:00+00:00,2.402471225370208e-06,3.639947055581635e-06,0.71020318,3140451263587302.0,2551772270786367.0
12156,2026-03-22 13:00:00+00:00,2.4230031095725215e-06,3.6554678421365485e-06,0.71356818,3126758979211473.0,2552579096159785.0
12157,2026-03-22 14:00:00+00:00,2.4029030015853405e-06,3.640274127294051e-06,0.71027832,3140735685408617.0,2552229208563897.0
12158,2026-03-22 15:00:00+00:00,2.3880519985288486e-06,3.6290073776253613e-06,0.7078215,3148896591439417.0,2550298627271217.0
12159,2026-03-22 16:00:00+00:00,2.3822238520395564e-06,3.6245762963343662e-06,0.70683134,3148834385035201.0,2547145759626313.0
12160,2026-03-22 17:00:00+00:00,2.374709756471121e-06,3.6188553606034793e-06,0.70558998,3153676476518509.0,2546662382010522.0
12161,2026-03-22 18:00:00+00:00,2.3754939599011225e-06,3.619452845384435e-06,0.70571802,3153075567280469.0,2546650907476314.0
12162,2026-03-22 19:00:00+00:00,2.3765859406458957e-06,3.620284656909165e-06,0.70590119,3152850538683305.0,2547079772948840.0
12163,2026-03-22 20:00:00+00:00,2.3776382422189067e-06,3.621086067409999e-06,0.7060725,3151949341002898.0,2546992546917057.0
12164,2026-03-22 21:00:00+00:00,2.376176335970145e-06,3.619972668175583e-06,0.70582706,3152462338970947.0,2546590468581242.0
12165,2026-03-22 22:00:00+00:00,2.377556195293235e-06,3.621023589130647e-06,0.70605835,3151929514820196.0,2546952751806846.0
12166,2026-03-22 23:00:00+00:00,2.3899515491360838e-06,3.630450398698296e-06,0.70815579,3151405185173822.0,2553201702454748.0
12167,2026-03-23 00:00:00+00:00,2.5410334022745028e-06,3.7434431901324283e-06,0.73263886,3044569683162243.0,2552095059312654.0
12168,2026-03-23 01:00:00+00:00,2.3909553559510173e-06,3.631212751408189e-06,0.70830719,3149089739561649.0,2552057804787301.0
12169,2026-03-23 02:00:00+00:00,2.390585480716611e-06,3.63093187111318e-06,0.70824301,3148994943277313.0,2551797749755771.0
12170,2026-03-23 03:00:00+00:00,2.3601637590074037e-06,3.607754770429819e-06,0.70323896,3171505124670344.0,2551879494762575.0
12171,2026-03-23 04:00:00+00:00,2.369537764343852e-06,3.6149122418354508e-06,0.70482314,3171196477613259.0,2556695441005715.0
12172,2026-03-23 05:00:00+00:00,2.3675474053648015e-06,3.613393699088491e-06,0.70449316,3171304966420736.0,2555734644717269.0
12173,2026-03-23 06:00:00+00:00,2.3475777699198853e-06,3.598122412492447e-06,0.70109297,3172176969862137.0,2545572359394634.0
12174,2026-03-23 07:00:00+00:00,2.3507793705151383e-06,3.60057513573046e-06,0.70161961,3169571366543675.0,2545424003351388.0
12175,2026-03-23 08:00:00+00:00,2.3933346347762173e-06,3.6330191301180462e-06,0.70861889,3137506224284825.0,2544896028935439.0
12176,2026-03-23 09:00:00+00:00,2.4070410207958033e-06,3.643407266366158e-06,0.71251241,3134790525737370.0,2555185663508765.0
12177,2026-03-23 10:00:00+00:00,2.451795407284014e-06,3.677122450305634e-06,0.71841017,3129985473293395.0,2570231481330435.0
12178,2026-03-23 11:00:00+00:00,2.4558654089012125e-06,3.680173234898484e-06,0.71906997,3127093841288108.0,2570227302273153.0
12179,2026-03-23 12:00:00+00:00,2.4672861990854636e-06,3.688720498307861e-06,0.72095555,3123920586252718.0,2573845335435495.0
12180,2026-03-23 13:00:00+00:00,2.4808847349773745e-06,3.6988718212093654e-06,0.72319203,3119650181366808.0,2577752882755177.0
12181,2026-03-23 14:00:00+00:00,2.4776050169092536e-06,3.696426066125934e-06,0.72264556,3119746070800907.0,2576126749003859.0
12182,2026-03-23 15:00:00+00:00,2.468422775719878e-06,3.6895700561165297e-06,0.72111092,3119427510468674.0,2571119387208671.0
12183,2026-03-23 16:00:00+00:00,2.4932449434871483e-06,3.7080747290828926e-06,0.7251236,3102338752136575.0,2571254211529393.0
12184,2026-03-23 17:00:00+00:00,2.5070481420070793e-06,3.718325031304139e-06,0.72734695,3092820632773565.0,2571238618816164.0
12185,2026-03-23 18:00:00+00:00,2.5048425645848953e-06,3.716689053814828e-06,0.7269961,3095044621476066.0,2571780306346075.0
12186,2026-03-23 19:00:00+00:00,2.499303146970871e-06,3.7125770456606928e-06,0.72610719,3099450921552044.0,2572238058803406.0
12187,2026-03-23 20:00:00+00:00,2.5124710505849935e-06,3.722344355832308e-06,0.7282369,3091910143392442.0,2573356965063875.0
12188,2026-03-23 21:00:00+00:00,2.5154001736984453e-06,3.724513540923199e-06,0.72872095,3091886136268541.0,2574845390823170.0
12189,2026-03-23 22:00:00+00:00,2.518829439588414e-06,3.7270515244421078e-06,0.72927144,3089638130911935.0,2574918076399918.0
12190,2026-03-23 23:00:00+00:00,2.5184746912684623e-06,3.726789059146003e-06,0.72921223,3089599717806044.0,2574715712854215.0
12191,2026-03-24 00:00:00+00:00,2.680618292687183e-06,3.844887221874734e-06,0.75496019,2986244398607069.0,2576247301155727.0
12192,2026-03-24 01:00:00+00:00,2.518532760032016e-06,3.7268320043948026e-06,0.72923643,3091923089350006.0,2576505665625495.0
12193,2026-03-24 02:00:00+00:00,2.5183229527121132e-06,3.7266767670725597e-06,0.72920217,3092100978097137.0,2576539321906886.0
12194,2026-03-24 03:00:00+00:00,2.5180755334973605e-06,3.7264936925774755e-06,0.72916177,3092271669563232.0,2576546590032121.0
12195,2026-03-24 04:00:00+00:00,2.4654689437862554e-06,3.687362045575363e-06,0.72041792,3093183386859309.0,2550176549604716.0
12196,2026-03-24 05:00:00+00:00,2.4621194548253364e-06,3.6848564232090004e-06,0.71987386,3095509164586655.0,2550174309546102.0
12197,2026-03-24 06:00:00+00:00,2.461107657217703e-06,3.684099203938437e-06,0.71970688,3095921754428157.0,2549966878006823.0
12198,2026-03-24 07:00:00+00:00,2.4624301592541727e-06,3.685088923104059e-06,0.71992047,3094984203843211.0,2549962040987450.0
12199,2026-03-24 08:00:00+00:00,2.4640254563285463e-06,3.6862824387334126e-06,0.72017942,3094009641282938.0,2550071559336161.0
12200,2026-03-24 09:00:00+00:00,2.469399393069747e-06,3.6903000622154836e-06,0.72107799,3094157684436805.0,2552967313152735.0
12201,2026-03-24 10:00:00+00:00,2.478234547023528e-06,3.6968958474871807e-06,0.72255602,3094186619982567.0,2557571475182719.0
12202,2026-03-24 11:00:00+00:00,2.4795921429637516e-06,3.697908286162111e-06,0.7227926,3096254760001393.0,2559807497216382.0
12203,2026-03-24 12:00:00+00:00,2.4974590825353564e-06,3.7112072216482495e-06,0.72573656,3092238888732026.0,2566017991179339.0
12204,2026-03-24 13:00:00+00:00,2.487885806166006e-06,3.7040874258389754e-06,0.72419229,3099023050830503.0,2566164295068454.0
12205,2026-03-24 14:00:00+00:00,2.48761980667504e-06,3.7038893942894948e-06,0.72415578,3100218477912297.0,2566927354444728.0
12206,2026-03-24 15:00:00+00:00,2.4882809609214634e-06,3.7043815710186112e-06,0.7242618,3099766301677691.0,2566936452391136.0
12207,2026-03-24 16:00:00+00:00,2.4885630523150946e-06,3.7045915459320185e-06,0.72430663,3099541324924925.0,2566923600211197.0
12208,2026-03-24 17:00:00+00:00,2.500345085858862e-06,3.713350847471575e-06,0.72625613,3097865394085656.0,2571758599682035.0
12209,2026-03-24 18:00:00+00:00,2.5030063987217353e-06,3.7153265400529357e-06,0.72668137,3096208195900079.0,2571881297414449.0
12210,2026-03-24 19:00:00+00:00,2.506295230963358e-06,3.7177666403228245e-06,0.72720855,3093756020232142.0,2571739693314014.0
12211,2026-03-24 20:00:00+00:00,2.516419792542289e-06,3.7252683701092333e-06,0.72883677,3086875141856442.0,2571771252455139.0
12212,2026-03-24 21:00:00+00:00,2.5156943143373997e-06,3.7247313337862835e-06,0.73108403,3087399939729699.0,2579102076372710.0
12213,2026-03-24 22:00:00+00:00,2.5214844905406397e-06,3.7290153386272814e-06,0.72967037,3086463752223507.0,2574063239886879.0
12214,2026-03-24 23:00:00+00:00,2.520163336015539e-06,3.728038277091665e-06,0.72945784,3087430276405024.0,2574121968903609.0
12215,2026-03-25 00:00:00+00:00,2.6845275950647977e-06,3.8476898585660745e-06,0.75554287,2980836051883506.0,2574130875681551.0
12216,2026-03-25 01:00:00+00:00,2.521812594310418e-06,3.729257956059922e-06,0.72971389,3085264959622445.0,2573351845897126.0
12217,2026-03-25 02:00:00+00:00,2.5231646802815394e-06,3.7302575626868506e-06,0.73098913,3084293031388673.0,2576586553689055.0
12218,2026-03-25 03:00:00+00:00,2.530374032678628e-06,3.7355829470058894e-06,0.73110349,3082232256564336.0,2575442471118223.0
12219,2026-03-25 04:00:00+00:00,2.5412485485652364e-06,3.743601355832427e-06,0.73289134,3081202990984370.0,2580208431981390.0
12220,2026-03-25 05:00:00+00:00,2.5423895812938364e-06,3.744441706908215e-06,0.73308021,3081442870497650.0,2580976034932134.0
12221,2026-03-25 06:00:00+00:00,2.5489246602405484e-06,3.7492510996580946e-06,0.73412503,3077061128235943.0,2580987821366418.0
12222,2026-03-25 07:00:00+00:00,2.5469564149220246e-06,3.747803249078644e-06,0.7338092,3078317888203058.0,2580948640199943.0
12223,2026-03-25 08:00:00+00:00,2.55637220819634e-06,3.7547244427502926e-06,0.73536134,3079003970280891.0,2586239674386454.0
12224,2026-03-25 09:00:00+00:00,2.548874485237037e-06,3.7492141401257934e-06,0.73416281,3084073524316356.0,2586281716070924.0
12225,2026-03-25 10:00:00+00:00,2.547943822152753e-06,3.748529605699492e-06,0.73401064,3084324987480013.0,2586006882138585.0
12226,2026-03-25 11:00:00+00:00,2.545671495093195e-06,3.7468577134641083e-06,0.73363433,3084069774286840.0,2584668921242658.0
12227,2026-03-25 12:00:00+00:00,2.5466578140838806e-06,3.747583506152608e-06,0.73379475,3083568462687823.0,2584805490640452.0
12228,2026-03-25 13:00:00+00:00,2.5471006682873682e-06,3.7479093410434537e-06,0.7338612,3083103715337300.0,2584677743952438.0
12229,2026-03-25 14:00:00+00:00,2.5478072841993464e-06,3.7484291791961e-06,0.73398549,3082819275384487.0,2584862989502341.0
12230,2026-03-25 15:00:00+00:00,2.5409133883268268e-06,3.743354429419566e-06,0.73286941,3087236619072978.0,2584668903020222.0
12231,2026-03-25 16:00:00+00:00,2.530756570127965e-06,3.7358652167823227e-06,0.73123393,3093031321849268.0,2583867279073461.0
12232,2026-03-25 17:00:00+00:00,2.4834411146110827e-06,3.700777233577329e-06,0.72340563,3095616042453662.0,2561533311463615.0
12233,2026-03-25 18:00:00+00:00,2.4816027566888516e-06,3.699407241620555e-06,0.72309414,3095005853560716.0,2560137445945059.0
12234,2026-03-25 19:00:00+00:00,2.482658502664205e-06,3.700194081553349e-06,0.72326422,3094261767507261.0,2560135096756775.0
12235,2026-03-25 20:00:00+00:00,2.4845886230805615e-06,3.701632153731086e-06,0.72357572,3092958417974077.0,2560165405129118.0
12236,2026-03-25 21:00:00+00:00,2.487117983340375e-06,3.7035158375165918e-06,0.72399983,3093474437155065.0,2561860268053056.0
12237,2026-03-25 22:00:00+00:00,2.4287367999831125e-06,3.659790597456573e-06,0.71423632,3095490309530752.0,2533105540172546.0
12238,2026-03-25 23:00:00+00:00,2.428527173118089e-06,3.659632658500937e-06,0.71419575,3094892975779921.0,2532562818154184.0
12239,2026-03-26 00:00:00+00:00,2.5764680839774953e-06,3.769454436405742e-06,0.73801278,2988318663015617.0,2527630851779563.0
12240,2026-03-26 01:00:00+00:00,2.4212853615370356e-06,3.6541721234903396e-06,0.7129649,3093791143427184.0,2527986617149909.0
12241,2026-03-26 02:00:00+00:00,2.4216496989688425e-06,3.6544470416313356e-06,0.71302374,3093549061807259.0,2528003975320631.0
12242,2026-03-26 03:00:00+00:00,2.423742259241554e-06,3.6560256234858976e-06,0.71336387,3092367019054106.0,2528224009727653.0
12243,2026-03-26 04:00:00+00:00,2.4294806722751836e-06,3.6603510720351918e-06,0.71430183,3088136272603447.0,2528111802880754.0
12244,2026-03-26 05:00:00+00:00,2.4381356733840622e-06,3.666865304366894e-06,0.71571198,3082324843842867.0,2528316550887598.0
12245,2026-03-26 06:00:00+00:00,2.4401854920764784e-06,3.6684064168452354e-06,0.71606134,3080967557498289.0,2528430807250301.0
12246,2026-03-26 07:00:00+00:00,2.4402093691761155e-06,3.6684243642707043e-06,0.71605162,3080973396108772.0,2528414316224854.0
12247,2026-03-26 08:00:00+00:00,2.4475134293858364e-06,3.673910443082856e-06,0.71727999,3081224893101736.0,2532388644948376.0
12248,2026-03-26 09:00:00+00:00,2.4511413739845443e-06,3.676632370605347e-06,0.71788539,3078667054344356.0,2532426543498568.0
12249,2026-03-26 10:00:00+00:00,2.4544771873697336e-06,3.679133325237764e-06,0.71843148,3078727664419415.0,2534161287238680.0
12250,2026-03-26 11:00:00+00:00,2.4551105301531976e-06,3.679607971267139e-06,0.7185311,3078378022743514.0,2534225301191544.0
12251,2026-03-26 12:00:00+00:00,2.4516517766968055e-06,3.677015126307783e-06,0.71796774,3080888961455238.0,2534303685929507.0
